,Image Link,Brand Image Link,Model,Price,Description
388,https://www.music3000.fr/807496/lag-tlhv30ace-hyvibe-30-auditorium-cutaway-electro-gaucher.jpg,https://www.music3000.fr/img/m/256-small_default.jpg,LAG TLHV30ACE hyvibe 30 auditorium cutaway electro gaucher,"1430,00€",LAG TLHV30ACE gaucher hyvibe 30 auditorium cutaway CARACTERISTIQUES - Table : épicéa Sitka bearclaw - Cordes : métal - Touche : Blackwood - Barrage : X - Sillets : Compensé graphite noir - Chevalet : Blackwood - Finition : Brillante - Format : Auditorium - Mécaniques à bain d'huile - Housse/étui :
389,https://www.music3000.fr/807695/cort-luce-l100oc-acajou-naturel-satine.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT Luce L100-OC Acajou Naturel satine,"479,00€","L100-OC, forme Orchestra Model pan coupé, table acajou massif, fond / éclisses acajou, EQ Fishman Presys II, naturel satiné"
390,https://www.music3000.fr/796168/aranjuez-a5fecw-bk.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,ARANJUEZ A5FECW BK,"490,00€",
391,https://www.music3000.fr/808969/sire-larry-carlton-a3-gs-vsb.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,SIRE LARRY CARLTON A3 GS VSB,"399,00€","LARRY CARLTON A3 GS VSB Forme Grand Auditorium Pan coupé Table en épicéa massif Fond et éclisses en acajou Manche en acajou Touche en palissandre Repères ""points"" 20 frettes Sillet de tête en os Largeur au sillet: 43 mm (1,69"") Diapason: 648 mm (25,5"") Chevalet en palissandre Sillet de chevalet en os Filet Heringbone 1 micro piézo sous le sillet de chevalet 1 micro à condensateur Préamplificateur Sire SIB Acoustic EQ Mécaniques Sire Acoustic Couleur: Vintage Sunburst"
392,https://www.music3000.fr/808808/ibanez-tcy10e-sfh-sea-foam-green.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ TCY10E SFH Sea Foam Green,"259,00€",
393,https://www.music3000.fr/808807/ibanez-tcy-10e-lvh-guitare-electro-accoustique-lavande.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ TCY 10E LVH Guitare electro accoustique Lavande,"219,00€",
394,https://www.music3000.fr/808774/dowina-master-series-wenge-gaceds-et-anthem.jpg,https://www.music3000.fr/img/m/1217-small_default.jpg,DOWINA Master Series WENGE GACE-DS et Anthem,"1899,00€",DOWINA Master Series Wenge GACE DS et Anthem avec etuit Dowina
395,https://www.music3000.fr/796758/godin-multiac-nylon-grand-concert-duet-ambiance-naturel-hg-avec-housse.jpg,https://www.music3000.fr/img/m/64-small_default.jpg,GODIN Multiac Nylon Grand Concert Duet Ambiance Naturel HG avec housse,"1849,00€",Multiac Nylon Grand Concert Duet Ambiance Naturel HG avec housse
396,https://www.music3000.fr/808670/cort-sf-xmyrtelwood-sfxmynat.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT SFX Myrtelwood SFX-MYNAT,"699,00€","SFX-MY, myrtlewood massif torrefié, fond / éclisses myrtlewood, touche ovangkol, EQ Fishman Presys II, naturel brillant"
397,https://www.music3000.fr/806750/gibson-1936-advanced-jumbo-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 1936 Advanced Jumbo Vintage Sunburst,"4599,00€","Custom Shop HistoricAdvanced JumboFond et éclisses en palissandre massifTable en épinette rouge massif traité thermiquement et vieilliManche en acajouTouche en palissandreRepères ""diamants et flèches"" en nacre19 frettesDiapason: 648 mm (25,5"")Largeur au sillet: 43,8 mm (1,73"")Sillet en osChevalet rectangulaireMécaniques WaverlyCouleur: Vintage SunburstLivrée en étuiFabriquée aux USA"
398,https://www.music3000.fr/806748/gibson-1934-jumbo-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 1934 Jumbo Vintage Sunburst,"4490,00€","Custom Shop HistoricAdvanced JumboFond et éclisses en acajou massifTable en épinette rouge massif traité thermiquement et vieilliManche en acajouTouche en palissandreRepères ""points"" en nacre19 frettesDiapason: 635 mm (25"")Largeur au sillet: 44,5 mm (1,75"")Sillet en osChevalet rectangulaireMécaniques WaverlyCouleur: Vintage SunburstLivrée en étuiFabriquée aux USA"
399,https://www.music3000.fr/790718/epiphone-masterbilt-texan-antique-natural-aged-gloss.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE Masterbilt Texan Antique Natural Aged Gloss,"645,00€","Table en épicéa de Sitka massifFond et éclisses en acajouManche en acajouTouche en laurier indienRepères parallélogrammes en nacreProfil du manche: Traditional 60's Slim Taper C20 frettes Medium JumboDiapason: 648 mm (25,5"")Largeur au sillet: 43,80 mmSystème de micro Fishman SonitoneFinition: Haute brillanceCouleur: Antique Natural Aged"
400,https://www.music3000.fr/790719/epiphone-masterbilt-excellente-antique-natural-aged-gloss.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE Masterbilt Excellente Antique Natural Aged Gloss,"1290,00€","Table en épicéa massifFond et éclisses en ovangkol massifManche 5 pièces en érableTouche et chevalet en ébèneProfil du manche en CRepères ""Excellente Block Clouds""20 frettesDiapason: 643 mm (25,315"")Largeur au sillet: 43,8 mmSystème de micro Fishman SonitoneMécaniques dorées Kluson Waffle Back VintageBoutons des mécaniques en métalCouleur: Antique Natural Aged"
401,https://www.music3000.fr/790716/gibson-epiphone-usa-texan-vintage-sunburst.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,GIBSON Epiphone USA Texan Vintage Sunburst,"2190,00€","Table en épicéa massifFond et éclisses en acajouBarrage en XManche en acajouTouche en palissandreRepères parallélogrammes en nacreProfil du manche: D arrondi20 frettesDiapason: 648 mm (25,5"")Largeur au sillet: 43,80 mm (1,73"")Sillet en osSystème de micro L.R. Baggs VTCPickguard authentique en celluloïdFinition: Vernis nitrocellulosiqueCouleur: Vintage SunburstLivrée en étuiFabriquée à Bozeman Montana USA"
402,https://www.music3000.fr/790715/gibson-epiphone-usa-texan-antique-natural.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,GIBSON Epiphone USA Texan Antique Natural,"2190,00€","Table en épicéa massifFond et éclisses en acajouBarrage en XManche en acajouTouche en palissandreRepères parallélogrammes en nacreProfil du manche: D arrondi20 frettesDiapason: 648 mm (25,5"")Largeur au sillet: 43,80 mm (1,73"")Sillet en osSystème de micro L.R. Baggs VTCPickguard authentique en celluloïdFinition: Vernis nitrocellulosiqueCouleur: Antique NaturalLivrée en étuiFabriquée à Bozeman Montana USA"
403,https://www.music3000.fr/807637/sire-r4-gs-vs.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,SIRE R4 GS VS,"559,00€",SIRE R4 GS VS
404,https://www.music3000.fr/784443/cort-l100cns-guitare-cort-luce-l100c-naturel-satine.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT L100CNS guitare cort luce l100c naturel satine,"309,00€","L100C, forme Concert, table épicéa massif, fond / éclisses acajou, manche acajou, naturel satiné"
405,https://www.music3000.fr/806736/gibson-j45-studio-walnut-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON J-45 Studio Walnut Antique Natural,"1990,00€",GIBSON J-45 Studio Walnut Antique NaturalStyle Round ShoulderTable en épicéa de Sitka massifBarrage en X sculpté (scallopé)Fond et éclisses en noyer massifManche en acajouTouche et chevalet en noyer20 frettesDiapason: 629 mmLargeur au sillet: 44 mmMécaniques nickelées Grover RotomaticSillet TusqSystème de micro Fishman SonitoneFinition: Vernis nitrocellulosiqueCouleur: Antique NaturalLivrée en étuiFabriquée aux USA
406,https://www.music3000.fr/808261/guild-d2612ce-deluxe-antique-burst.jpg,https://www.music3000.fr/img/m/236-small_default.jpg,GUILD D-2612CE Deluxe antique burst,"629,00€","GUILD D-2612CE Deluxe antique burstDreadnoughtPan coupéFond et éclisses en ébène rayéTable en épicéa de Sitka massifManche en acajouTouche en pau ferroRepères ""points"" blancsDiapason: 648 mm (25,5"")Largeur au sillet: 47,6 mmSillet NuBone20 frettesRosace en nacreLogo de tête Guild ""Peak"" en nacrePickguard imitation écaille de tortueSystème de micro Fishman Sonitone GT1 avec volume et tonalitéCouleur: Gloss Antique Burst Top"
407,https://www.music3000.fr/807579/dowina-marus-dceds-table-massive-epicea-des-dolomites.jpg,https://www.music3000.fr/img/m/1217-small_default.jpg,"DOWINA Marus DCE-ds, Table massive epicea des Dolomites.","689,00€","Dowina Marus DCE-ds, Table massive épicéa des Dolomites."
408,https://www.music3000.fr/810102/gibson-sj200-studio-rosewood-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON SJ-200 Studio Rosewood Antique Natural,"2980,00€","GIBSON SJ-200 Studio Rosewood Antique NaturalJumboTable en épicéa de Sitka massifBarrage traditionnel en X sculpté (scallopé) à la mainFond et éclisses en palissandre massifManche en acajouTouche en palissandreRepères ""couronnes graduées"" en nacre20 frettesSillet TusqLargeur au sillet: 43,8 mm (1,73"")Diapason: 648 mm (25,5"")Mécaniques Grover Rotomatic avec boutons KidneyMicro Fishman SonitoneFinition: Vernis nitrocellulosiqueCouleur: Antique naturalLivrée en étuiFabriquée aux USA"
409,https://www.music3000.fr/807983/lava-music-me-pro-gold.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC ME PRO Gold,"1199,00€","LAVA MUSIC ME PRO GoldIdéale comme instrument de voyageTechnologie FreeBoost: Utilise le fond de l'instrument comme haut-parleurEffets de réverbération, delay et chorus utilisables sans amplificateurConstruction monobloc en fibre de carbone AirSonic moulée par injection pour une meilleure conductivité physique, avec un son plus rond et un sustain plus longSupporte des températures entre -20 à 90 et une humidité de 10% à 90%La structure en nid d'abeilles ""Phantom Structure"" de la table offre une résistance accrue et un poids réduit par rapport aux modèles Lava ME2Le bouton Turbo offre un Solo-Boost instantané jusqu'à 50%Contrôle de la tonalité entre le microphone intégré et le piézo pour un son plus naturelTouche en HPL (High-Pressure Laminate)Diapason: 648 mm (25,5"")Sillet TusqLargeur au"
410,https://www.music3000.fr/807978/lava-music-me-2-freeboost-or.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC ME 2 Freeboost OR,"799,00€","LAVA MUSIC ME 2 Freeboost ORIdéale comme instrument de voyageTechnologie FreeBoost: Utilise le fond de l'instrument comme haut-parleurEffets de réverbération, delay et chorus utilisables sans amplificateurConstruction monobloc en fibre de carbone AirSonic moulée par injection pour une meilleure conductivité physique, avec un son plus rond et un sustain plus longSupporte des températures entre -20 à 90 et une humidité de 10% à 90%Table en composite de fibre de carbone Super AirSonic extra rigide - particulièrement mince et résonnantTouche en HPL (High-Pressure Laminate)Diapason: 597 mm (23,5"")Largeur au sillet: 42,9 mm (1,69"")Sillet Tusq18 frettesChevalet en HPL (High-Pressure Laminate)Mécaniques en alliage d'aluminium (démultiplication: 21:1)Système de micro L2Cordes Elixir 16052 (012.-0"
411,https://www.music3000.fr/807968/lava-music-me-2-freeboost-pk.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC ME 2 Freeboost PK,"579,00€","LAVA MUSIC ME 2 Freeboost PKIdéale comme instrument de voyageTechnologie FreeBoost: Utilise le fond de l'instrument comme haut-parleurEffets de réverbération, delay et chorus utilisables sans amplificateurConstruction monobloc en fibre de carbone AirSonic moulée par injection pour une meilleure conductivité physique, avec un son plus rond et un sustain plus longSupporte des températures entre -20 à 90 et une humidité de 10% à 90%Table en composite de fibre de carbone Super AirSonic extra rigide - particulièrement mince et résonnantTouche en HPL (High-Pressure Laminate)Diapason: 597 mm (23,5"")Largeur au sillet: 42,9 mm (1,69"")Sillet Tusq18 frettesChevalet en HPL (High-Pressure Laminate)Mécaniques en alliage d'aluminium (démultiplication: 21:1)Système de micro L2Cordes Elixir 16052 (012.-0"
412,https://www.music3000.fr/807965/lava-music-me-2-freeboost-wh.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC ME 2 Freeboost WH,"599,00€","LAVA MUSIC ME 2 Freeboost WHIdéale comme instrument de voyageTechnologie FreeBoost: Utilise le fond de l'instrument comme haut-parleurEffets de réverbération, delay chorus utilisables sans amplificateurConstruction monobloc en fibre de carbone AirSonic moulée par injection pour une meilleure conductivité physique, avec un son plus rond et un sustain plus longSupporte des températures entre -20 à 90 et une humidité de 10% à 90%Table en composite de fibre de carbone Super AirSonic extra rigide - particulièrement mince et résonnantTouche en HPL (High-Pressure Laminate)Diapason: 597 mm (23,5"")Largeur au sillet: 42,9 mm (1,69"")Sillet Tusq18 frettesChevalet en HPL (High-Pressure Laminate)Mécaniques en alliage d'aluminium (démultiplication: 21:1)Système de micro L2Cordes Elixir 16052 (012.-053."
413,https://www.music3000.fr/807962/lava-music-me-2-freeboost-bk.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC ME 2 Freeboost BK,"599,00€","LAVA MUSIC ME 2 Freeboost BKIdéale comme instrument de voyageTechnologie FreeBoost: Utilise le fond de l'instrument comme haut-parleurEffets de réverbération, delay et chorus utilisables sans amplificateurConstruction monobloc en fibre de carbone AirSonic moulée par injection pour une meilleure conductivité physique, avec un son plus rond et un sustain plus longSupporte des températures entre -20 à 90 et une humidité de 10% à 90%Table en composite de fibre de carbone Super AirSonic extra rigide - particulièrement mince et résonnantTouche en HPL (High-Pressure Laminate)Diapason: 597 mm (23,5"")Largeur au sillet: 42,9 mm (1,69"")Sillet Tusq18 frettesChevalet en HPL (High-Pressure Laminate)Mécaniques en alliage d'aluminium (démultiplication: 21:1)Système de micro L2Cordes Elixir 16052 (012.-0"
414,https://www.music3000.fr/807813/cort-gamy-myrtle-naturel.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT GA-MY Myrtle Naturel,"789,00€","GA-MY, série Bevel Cut, table épicéa massif, fond / éclisses myrtlewood, EQ L.R. Baggs EAS-VTC, naturel brillant"
415,https://www.music3000.fr/813910/gibson-songwriter-standard-rosewood-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Songwriter Standard Rosewood Antique Natural,"3149,00€",GIBSON Songwriter Standard Rosewood Antique Natural
416,https://www.music3000.fr/807737/dowina-danubius-dce.jpg,https://www.music3000.fr/img/m/1217-small_default.jpg,DOWINA Danubius DCE,"799,00€",DOWINA Danubius DCE
417,https://www.music3000.fr/807719/yamaha-ntx3nt-nat.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,Yamaha NTX3NT NAT,"1222,00€","Yamaha NTX3NT NATElectro-acoustiquePan coupéTable en épicéa de Sitka massifFond et éclisses en noyer massifManche en acajou africainTouche en ébèneDiapason: 650 mm (25,59"")Largeur au sillet: 48 mm (1,89"")Sillet UreaSystème de micro Atmosfeel (capteur sous le sillet de chevalet, piézo et micro)Chevalet en ébène/noyerMécaniques dorées/noires RM1388NB-B06Couleur: Naturel"
418,https://www.music3000.fr/807742/larry-carlton-a4-gs-nat.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,LARRY CARLTON A4 GS NAT,"494,00€","LARRY CARLTON A4 GS NATuitare électro-acoustiqueForme Grand AuditoriumPan coupéTable en épicéa massif torréfiéFond et éclisses en acajouManche en acajouTouche en palissandreRepères ""points""20 frettesSillet de tête en osLargeur au sillet: 43 mm (1,69"")Diapason: 648 mm (25,5"")Chevalet en palissandreSillet de chevalet en osFilet Heringbone1 micro piézo sous le sillet de chevalez1 micro à condensateurPréamplificateur Sire SIB Acoustic EQMécaniques Sire AcousticCouleur: Naturel"
419,https://www.music3000.fr/803812/gibson-j45-standard-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON J-45 Standard Vintage Sunburst,"2490,00€","GIBSON J-45 Standard Vintage SunburstRound ShoulderTable en épicéa massifBarrage en X sculpté (scallopé)Fond et éclisses en acajouTouche en palissandre (Dalbergia latifolia)Profil du manche: Slim TaperRepères ""points"" en nacreDiapason: 629 mmLargeur au sillet: 44 mmChevalet en palissandre (Dalbergia latifolia)Mécaniques nickelées GroverSillet noirSystème de micro L.R. Baggs Element VTCCouleur: Vintage SunburstLivrée en étuiFabriquée aux USA"
420,https://www.music3000.fr/807696/cort-gapf-pau-ferro-naturel.jpg,https://www.music3000.fr/img/m/29-small_default.jpg,CORT GA-PF Pau Ferro Naturel,"569,00€",CORT GA-PF Pau Ferro NaturelGA-PFsérie Bevelmodèle Grand Auditoriumtable épicéa Sitka massiffond / éclisses pau ferromanche acajoutouche / chevalet ovangkol20 frettessillet 43 mmbinding noir avec repose-bras ergonomiquemécaniques bain d'huilecordes D'Addario EXP 16EQ L.R. Baggs EAS-VTC.
